id_arv	id_mouse	eval
g297	ASH1L	8.78e-10
g297	KMT2A	3.04e-08
g297	KMT2D	3.60e-07
g297	NSD1	6.29e-07
g297	KMT2B	6.93e-07
g298	SRPK2	0.0
g298	SRPK1	0.0
g298	SRPK3	2.22e-128
g298	SRPK3	2.54e-94
g298	DYRK3	2.86e-18
g298	DYRK3	1.40e-16
g298	DYRK2	3.31e-17
g298	DYRK2	2.82e-15
g298	CLK2	3.75e-17
g298	CLK2	2.82e-16
g298	CLK3	7.01e-17
g298	CLK3	8.60e-16
g298	CLK1	9.88e-15
g298	CLK1	1.83e-11
g302	PUS7	0.0
g302	PUS7	1.00e-132
g302	PUS7L	1.15e-40
g303	RINT1	7.02e-24
g304	RINT1	0.0
g305	RINT1	1.25e-30
g306	SHPS1	2.03e-51
g306	LORF2	2.95e-17
g306	KV2A2	5.12e-07
g306	NEO1	1.90e-06
g306	IGS21	8.46e-06
g307	SHPS1	1.06e-47
g307	SHPS1	2.29e-47
g307	SHPS1	6.72e-47
g307	SHPS1	5.30e-45
g307	SHPS1	3.13e-08
g307	HMCN1	8.52e-10
g307	OBSCN	7.53e-06
g308	WDR12	8.66e-126
g308	ICA1L	4.13e-72
g308	ICA1L	4.89e-20
g308	FBXW7	5.15e-18
g308	FBXW7	1.18e-14
g308	FBXW7	9.55e-08
g308	NLE1	5.05e-16
g308	NLE1	2.00e-12
g308	NLE1	3.67e-08
g308	NLE1	1.56e-06
g308	NLE1	2.79e-06
g308	FBW1A	2.47e-15
g308	FBW1A	7.60e-11
g308	FBW1A	4.45e-07
g308	ICA69	2.48e-15
g308	ICA69	3.39e-13
g308	PEX7	1.38e-14
g308	PEX7	8.30e-10
g308	TAF5	2.28e-14
g308	TAF5	1.05e-08
g309	BMPR2	0.0
g309	F117B	0.0
g309	GLCI1	1.18e-91
g309	AVR2A	1.68e-76
g309	AVR2B	4.55e-76
g309	AMHR2	2.55e-75
g309	TGFR2	1.07e-62
g309	BMR1B	1.63e-58
g310	NOP58	0.0
g310	NOP56	2.70e-105
g310	PRP31	1.01e-31
g311	SUMO1	2.26e-45
g311	SUMO3	1.06e-13
g311	SUMO2	4.60e-12
g315	FZD7	0.0
g315	FZD2	0.0
g315	FZD1	0.0
g315	FZD5	0.0
g315	FZD8	4.12e-167
g315	FZD10	1.78e-165
g315	FZD3	1.40e-161
g315	FZD6	7.49e-150
g320	CDK15	3.55e-133
g320	CDK15	9.26e-32
g320	CDK14	7.10e-101
g320	CDK14	4.15e-10
g320	CDK16	1.41e-85
g320	CDK17	4.98e-83
g320	CDK18	5.32e-83
g320	CDK5	3.15e-73
g320	CDK3	4.30e-64
g320	CDK2	7.56e-58
g321	ALS2	0.0
g321	AL2CL	6.61e-139
g321	MPP4	2.38e-93
g321	MPP7	8.41e-32
g321	MPP3	3.84e-29
g321	HERC6	2.92e-20
g321	HERC6	8.11e-14
g321	HERC4	2.94e-19
g321	HERC4	5.91e-17
g321	RCBT1	2.02e-15
g321	RCBT1	3.78e-08
g322	MPP4	0.0
g322	MPP7	2.32e-97
g322	MPP3	5.70e-74
g322	MPP5	2.47e-66
g322	MPP2	4.97e-63
g322	MPP6	3.12e-62
g322	EM55	1.36e-57
g322	CSKP	1.49e-46
g323	TM237	0.0
g325	STRAB	0.0
g325	STRAA	1.44e-106
g325	OXSR1	9.09e-43
g325	STK39	1.31e-39
g325	STK26	1.61e-26
g325	STK25	6.60e-26
g325	TNIK	8.23e-26
g325	STK24	3.68e-24
g326	TRAK1	0.0
g326	HAP1	1.42e-18
g327	AL2SB	6.39e-124
g328	CASP8	0.0
g328	CASP7	9.50e-52
g328	CASP3	1.83e-44
g328	CASP9	6.64e-41
g328	CASP6	2.19e-34
g328	CASP2	9.46e-29
g328	CFLAR	5.28e-25
g328	CASPE	4.68e-20
g329	CFLAR	0.0
g329	CASP8	7.81e-21
g329	CASP2	3.19e-12
g329	CASP3	1.65e-10
g329	CASP7	1.60e-09
g329	CASP6	1.71e-09
g329	CASP9	1.37e-06
g329	CASPC	2.31e-06
g330	RLA2	1.93e-24
g331	NDUB3	7.41e-50
g332	F126B	0.0
g332	HYCCI	0.0
g333	ORC2	0.0
g334	NIF3L	0.0
g335	PPIL3	6.76e-121
g335	PPWD1	1.15e-49
g335	PPIL2	3.68e-47
g335	PPIL1	2.88e-46
g335	PPID	3.64e-37
g335	PPIL4	1.01e-36
g335	CWC27	2.35e-35
g335	PPIC	1.78e-34
g336	CLK1	2.25e-120
g336	CLK4	1.90e-96
g336	CLK2	4.46e-67
g336	CLK3	1.78e-56
g336	DYRK2	3.61e-30
g336	DYRK4	2.71e-28
g336	DYRK3	3.21e-28
g336	HIPK3	1.60e-26
g337	BZW1	0.0
g337	BZW2	0.0
g337	EI2BE	5.14e-06
g338	AOXB	0.0
g338	AOXB	0.0
g338	AOXD	0.0
g338	AOXD	0.0
g338	AOXD	0.0
g338	AOXC	0.0
g338	AOXC	0.0
g338	AOXC	0.0
g338	AOXA	0.0
g338	AOXA	0.0
g338	XDH	0.0
g338	XDH	7.93e-154
g338	XDH	9.19e-138
g339	AOXA	0.0
g339	AOXB	0.0
g339	AOXD	0.0
g339	AOXC	0.0
g339	XDH	0.0
g340	SGO2	0.0
g340	SGO2	2.09e-106
g341	KCD21	4.75e-20
g341	KCD12	1.24e-14
g341	KCTD6	6.36e-14
g341	KCTD7	3.65e-13
g341	KCD16	1.05e-12
g341	KCNRG	1.19e-12
g341	BACD2	5.18e-12
g341	KCTD4	1.88e-11
g342	SPS2L	0.0
g342	SPAS2	4.04e-98
g344	LORF2	1.27e-06
g345	MAIP1	9.18e-122
g346	TYW5	0.0
g346	KDM8	2.71e-24
g346	HIF1N	2.48e-15
g346	HBAP1	7.76e-14
g346	JMJD7	9.78e-12
g347	CB069	0.0
g350	SMRC2	0.0
g350	SMRC2	3.48e-35
g350	SMRC1	0.0
g350	SMRC1	1.01e-22
g356	SATB2	1.92e-77
g356	SATB1	5.16e-33
g357	SATB2	0.0
g357	SATB2	2.27e-73
g357	SATB1	6.90e-176
g357	SATB1	6.07e-63
g359	HSF1	1.54e-09
g359	HSF4	2.07e-09
g359	HSF2	2.03e-07
g359	HSF3	1.36e-06
g370	PLCL1	0.0
g370	PLCL2	0.0
g370	PLCD1	2.84e-129
g370	PLCZ1	8.79e-126
g370	PLCD3	1.67e-124
g370	PLCB1	3.16e-91
g370	PLCB2	5.12e-78
g370	PLCH2	1.95e-77
g370	PLCH2	1.67e-71
g371	PLCL1	1.48e-75
g371	PLCL2	1.60e-50
g371	PLCH2	9.73e-13
g371	PLCH1	7.53e-10
g375	BOLL	1.70e-130
g375	DAZL	5.98e-29
g375	RFOX3	3.28e-11
g375	CIRBP	9.46e-11
g375	RFOX1	2.01e-10
g375	MSI1H	9.96e-10
g375	MSI1H	3.34e-07
g375	RBM38	2.03e-09
g375	RBM39	2.08e-09
g376	SYMM	0.0
g376	SYMC	2.72e-35
g376	SYVC	3.25e-06
g377	RFTN2	0.0
g377	RFTN1	2.70e-62
g378	PHOCN	2.80e-54
g378	PHOCN	1.24e-52
g379	CH10	1.16e-65
g380	CH60	0.0
g380	TCPH	3.63e-08
g380	TCPB	1.07e-07
g380	TCPD	2.46e-06
g380	TCPE	9.84e-06
g381	CQ10B	8.26e-111
g382	SF3B1	0.0
g385	ANR44	0.0
g385	ANR44	6.11e-98
g385	ANR44	8.46e-66
g385	ANR28	0.0
g385	ANR28	3.11e-91
g385	ANR28	7.66e-83
g385	ANR52	0.0
g385	ANR52	1.22e-79
g385	ANR52	4.22e-68
g385	ANR52	3.21e-59
g385	ANR52	2.17e-22
g385	ANK1	4.71e-79
g385	ANK1	6.83e-74
g385	ANK1	2.13e-68
g385	ANK1	8.20e-60
g385	ANK1	1.68e-39
g385	ANK1	3.29e-38
g385	ANK2	2.34e-77
g385	ANK2	6.84e-76
g385	ANK2	1.10e-72
g385	ANK2	2.62e-66
g385	ANK2	3.33e-65
g385	ANK2	1.48e-49
g385	ANK2	3.60e-40
g385	ANK2	6.34e-27
g385	ANK2	7.41e-26
g385	ANK2	9.42e-21
g385	ANK3	3.97e-76
g385	ANK3	5.71e-72
g385	ANK3	4.59e-69
g385	ANK3	1.10e-68
g385	ANK3	1.55e-68
g385	ANK3	6.38e-55
g385	ANK3	2.83e-29
g385	TNKS2	5.87e-64
g385	TNKS2	1.32e-35
g385	TNKS2	6.16e-29
g385	TNKS1	7.30e-63
g385	TNKS1	1.94e-46
g385	TNKS1	4.92e-39
g385	TNKS1	4.32e-32
g385	TNKS1	7.89e-29
g386	PGAP1	0.0
g386	PGAP1	0.0
g388	LORF2	1.94e-44
g389	CC150	0.0
g392	ENOA	8.39e-22
g392	ENOG	1.94e-17
g392	ENOB	7.30e-17
g393	ENOA	5.46e-47
g393	ENOB	1.45e-44
g393	ENOG	4.02e-39
g394	HECW2	0.0
g394	HECW1	2.53e-126
g394	HECW1	1.36e-124
g394	ITCH	9.03e-12
g394	WWP1	5.35e-10
g394	WWP1	3.79e-06
g394	WWP2	3.80e-08
g394	WWP2	1.28e-06
g394	WWC2	5.74e-08
g394	BAG3	5.98e-07
g394	MAGI3	8.46e-07
g396	HECW2	6.93e-112
g396	HECW1	6.42e-99
g396	NEDD4	3.07e-46
g396	NED4L	3.95e-41
g396	ITCH	1.13e-37
g396	SMUF2	5.81e-37
g396	SMUF1	4.52e-36
g396	WWP1	8.22e-35
g398	HECW2	2.94e-105
g398	HECW1	2.19e-96
g398	SMUF1	2.08e-46
g398	NEDD4	5.42e-43
g398	SMUF2	4.30e-42
g398	NED4L	4.04e-41
g398	HACE1	9.70e-41
g398	WWP1	5.79e-40
g399	ST17B	0.0
g399	DAPK3	4.32e-87
g399	DAPK2	3.72e-86
g399	DAPK1	5.32e-79
g399	MYLK2	3.76e-62
g399	MYLK4	1.53e-60
g399	MYLK	2.93e-59
g399	MYLK3	1.15e-56
g400	DYH3	0.0
g400	DYH3	4.30e-18
g400	DYH1	0.0
g400	DYH1	4.58e-16
g400	DYH2	0.0
g400	DYH12	0.0
g400	DYH12	0.0
g400	DYH12	4.31e-22
g400	DYH17	0.0
g400	DYH5	0.0
g400	DYH8	0.0
g400	DYHC2	0.0
g401	S39AA	0.0
g401	S39A6	2.58e-54
g401	S39AE	9.48e-33
g401	S39AC	6.23e-26
g401	S39AC	2.32e-08
g401	S39A8	9.15e-26
g401	S39A8	4.95e-15
g401	S39A4	8.56e-20
g401	S39A4	9.87e-11
g401	S39A5	2.76e-18
g401	S39A5	3.84e-15
g401	S39A7	1.14e-10
g401	S39A7	1.03e-06
g405	THIC	4.00e-41
g405	THIKB	1.17e-08
g405	THIKA	1.38e-08
g405	THIM	8.36e-08
g416	ENOA	1.05e-143
g416	ENOB	1.11e-128
g416	ENOG	2.75e-125
g416	TEFF2	2.44e-92
g416	TEFF2	3.63e-08
g416	TEFF1	6.00e-25
g416	TEFF1	6.84e-08
g416	AGRIN	7.74e-08
g416	AGRIN	8.29e-08
g416	AGRIN	3.87e-07
g416	AGRIN	5.46e-07
g416	AGRIN	1.59e-06
g416	AGRIN	2.95e-06
g416	AGRIN	4.81e-06
g416	FSTL5	1.61e-07
g416	FSTL4	6.81e-07
g417	TEFF2	1.28e-115
g417	TEFF2	6.50e-12
g417	TEFF2	2.94e-06
g417	TEFF1	4.51e-56
g417	TGFA	6.89e-08
g417	EREG	1.18e-07
g417	BTC	1.37e-07
g417	AGRIN	3.26e-07
g417	EPGN	7.86e-06
g420	CAVN2	0.0
g420	CAVN1	1.19e-59
g420	CAVN4	5.09e-39
g420	CAVN3	6.46e-37
g422	SOSB2	8.58e-99
g422	SOSB1	6.31e-48
g424	MYO1B	0.0
g424	MYO1B	2.18e-45
g424	MYO1A	0.0
g424	MYO1C	0.0
g424	MYO1H	0.0
g424	MYO1D	0.0
g424	MYO1D	3.22e-13
g424	MYO1G	0.0
g424	MYO1F	2.79e-171
g424	MYO1F	2.72e-12
g424	MYO1E	1.30e-169
g424	MYO1E	4.21e-13
g425	STAT4	1.76e-55
g425	STAT3	5.18e-28
g425	STAT1	1.09e-27
g425	STAT2	1.81e-11
g425	STA5A	1.58e-09
g425	STA5B	1.77e-08
g426	LORF2	1.66e-46
g428	STAT1	0.0
g428	STAT1	4.97e-163
g428	STAT4	0.0
g428	STAT4	0.0
g428	STAT3	0.0
g428	STAT3	1.34e-149
g428	STAT2	6.80e-160
g428	STAT2	1.05e-95
g428	STA5B	6.10e-81
g428	STA5B	8.36e-55
g428	STA5A	6.96e-77
g428	STA5A	1.36e-47
g428	STAT6	1.81e-41
g428	STAT6	7.19e-40
g429	GLSK	0.0
g429	GLSL	0.0
g429	ANKE1	2.71e-06
g429	PSD10	9.28e-06
g432	NAB1	0.0
g432	NAB2	1.97e-108
g435	NEMP2	3.21e-174
g435	NEMP1	3.35e-56
g436	MFSD6	0.0
g436	MFS6L	2.93e-21
g438	INPP	0.0
g438	BPNT1	2.66e-13
g438	IMPA3	1.97e-11
g439	HIBCH	0.0
g439	ECHM	1.74e-17
g439	ECI2	2.80e-07
g439	ECHD1	4.09e-06
g440	SMAKA	9.99e-52
g442	GDF8	7.26e-68
g442	GDF11	1.61e-30
g444	PMS2	7.30e-38
g444	MLH1	3.29e-26
g445	OSGP2	0.0
g445	OSGEP	3.01e-19
g446	ANKAR	0.0
g446	ARMC4	8.01e-12
g446	CSKI1	7.66e-10
g446	ANK2	1.11e-09
g446	ANK2	3.04e-07
g446	ANKK1	3.00e-09
g446	ANKK1	3.71e-09
g446	ANKK1	1.39e-07
g446	RIPK4	3.08e-09
g446	ANK3	6.57e-09
g446	ANK3	4.56e-07
g446	ANK3	1.42e-06
g446	DAPK1	2.16e-08
g446	DAPK1	1.11e-07
g447	ASND1	1.26e-44
g448	S40A1	0.0
g449	WDR75	0.0
g449	COPB2	9.00e-09
g449	LIS1	3.91e-08
g449	FBXW7	6.07e-06
g449	WDR5	8.36e-06
g453	CO5A2	2.16e-175
g453	CO5A2	1.33e-47
g453	CO5A2	6.31e-40
g453	CO5A2	1.56e-14
g453	CO5A2	1.19e-13
g453	CO5A2	8.93e-13
g453	CO5A2	1.99e-11
g453	CO5A2	3.53e-10
g453	CO5A2	2.01e-08
g453	CO5A2	2.89e-08
g453	CO5A2	1.89e-07
g453	CO5A2	2.31e-06
g453	CO5A2	3.10e-06
g453	CO2A1	3.00e-95
g453	CO2A1	1.86e-17
g453	CO2A1	1.22e-16
g453	CO2A1	3.95e-12
g453	CO2A1	5.14e-12
g453	CO2A1	2.33e-10
g453	CO2A1	3.29e-09
g453	CO2A1	6.47e-09
g453	CO2A1	7.29e-09
g453	CO2A1	7.80e-09
g453	CO2A1	1.40e-07
g453	CO1A1	6.94e-83
g453	CO1A1	1.60e-18
g453	CO1A1	7.35e-13
g453	CO1A1	4.38e-11
g453	CO1A1	1.04e-09
g453	CO1A1	4.77e-07
g453	CO3A1	4.79e-81
g453	CO3A1	2.10e-17
g453	CO3A1	1.87e-11
g453	CO3A1	3.65e-08
g453	CO3A1	1.22e-07
g453	CO3A1	5.60e-07
g453	CO3A1	1.93e-06
g453	CO1A2	3.79e-73
g453	CO1A2	3.07e-18
g453	CO1A2	6.99e-14
g453	CO1A2	1.64e-13
g453	CO1A2	1.58e-10
g453	CO1A2	4.10e-08
g453	CO1A2	3.63e-07
g453	CO1A2	3.76e-07
g453	CO1A2	1.05e-06
g453	CO5A1	1.63e-44
g453	CO5A1	2.92e-10
g453	CO5A1	3.55e-10
g453	CO5A1	4.99e-09
g453	CO5A1	7.67e-06
g453	COBA1	1.91e-42
g453	COBA1	4.21e-11
g453	COBA1	1.68e-10
g453	COBA1	1.47e-08
g453	COBA1	1.48e-08
g453	COBA1	6.22e-08
g453	COBA1	3.89e-07
g453	COBA1	1.21e-06
g453	COBA1	9.62e-06
g453	COBA2	5.13e-32
g453	COBA2	1.32e-12
g453	COBA2	2.48e-08
g453	COBA2	7.33e-08
g453	COBA2	1.38e-07
g453	COBA2	2.88e-07
g453	COBA2	4.10e-07
g453	COBA2	5.11e-07
g454	CO3A1	1.14e-177
g454	CO2A1	6.02e-120
g454	CO1A1	7.97e-103
g454	CO1A2	1.30e-94
g454	CO5A2	1.18e-90
g454	CO5A1	2.05e-50
g454	COBA1	1.12e-47
g454	COBA2	6.26e-38
g463	GULP1	3.32e-79
g464	GULP1	1.24e-13
g471	ERCC5	0.0
g471	MT21E	4.47e-112
g471	BIVM	1.84e-98
g471	MT21C	9.05e-52
g471	MT21A	3.03e-25
g471	GEN	1.68e-22
g471	EFMT3	1.26e-19
g471	FEN1	3.53e-13
g472	KDEL1	0.0
g472	TEX30	3.62e-52
g472	PGLT1	6.32e-39
g473	TPP2	0.0
g473	MBTP1	4.61e-10
g474	MT21C	3.60e-157
g474	MT21E	8.06e-67
g474	FUBP1	1.87e-41
g474	FUBP2	1.26e-30
g474	KCD20	4.62e-24
g474	MT21A	4.04e-22
g474	BTBDA	2.68e-21
g474	EFMT3	1.27e-17
g475	ZN431	0.0
g475	ZN431	0.0
g475	ZN431	0.0
g475	ZN431	2.41e-100
g475	ZN431	2.24e-13
g475	ZN569	0.0
g475	ZN569	0.0
g475	ZN569	5.31e-178
g475	ZN569	2.22e-169
g475	ZN569	1.36e-142
g475	ZFP27	0.0
g475	ZFP27	1.80e-169
g475	ZFP27	2.82e-164
g475	ZFP27	8.06e-158
g475	ZFP26	5.80e-180
g475	ZFP26	6.96e-180
g475	ZFP26	2.73e-177
g475	ZFP26	1.26e-176
g475	ZFP26	1.17e-175
g475	ZFP26	1.40e-169
g475	ZFP26	1.70e-168
g475	ZFP26	5.33e-10
g475	ZFP62	2.89e-179
g475	ZFP62	2.16e-177
g475	ZFP62	1.04e-174
g475	ZFP62	1.09e-169
g475	ZFP62	7.77e-160
g475	ZFP62	9.18e-07
g475	ZN271	7.26e-179
g475	ZN271	3.25e-175
g475	ZN271	8.98e-170
g475	ZN271	6.25e-169
g475	ZN271	4.69e-151
g475	ZN271	8.52e-12
g475	ZN184	1.08e-176
g475	ZN184	6.61e-175
g475	ZN184	1.46e-169
g475	ZN184	7.70e-165
g475	ZN184	1.00e-158
g475	ZN184	1.62e-28
g475	ZN728	1.17e-173
g475	ZN728	1.07e-162
g475	ZN728	3.41e-160
g476	ZN431	5.62e-179
g476	ZN120	3.03e-169
g476	ZN436	5.59e-135
g476	ZN250	2.48e-134
g476	ZN250	7.50e-128
g476	ZN250	6.76e-62
g476	ZFP2	1.81e-133
g476	ZFP2	6.11e-133
g476	ZFP2	8.39e-121
g476	ZN569	1.28e-132
g476	ZN569	5.06e-131
g476	ZN569	4.39e-129
g476	ZN569	7.99e-126
g476	ZN569	1.83e-120
g476	ZN184	2.49e-129
g476	ZN184	9.14e-121
g476	ZN184	9.15e-120
g476	ZN184	1.18e-115
g476	ZN184	1.41e-111
g476	ZN184	2.72e-108
g476	ZN184	8.16e-38
g476	ZN182	5.21e-129
g476	ZN182	2.79e-126
g476	ZN182	2.18e-122
g476	ZN182	1.86e-38
g476	ZN182	2.83e-10
g477	ZN431	3.25e-158
g477	ZN431	1.60e-141
g477	ZN431	4.61e-115
g477	ZN431	9.91e-96
g477	ZN431	2.95e-22
g477	ZN431	5.50e-11
g477	ZN120	5.56e-156
g477	ZN120	6.53e-104
g477	ZN120	3.33e-53
g477	ZN120	6.53e-29
g477	ZFP62	2.09e-137
g477	ZFP62	1.33e-126
g477	ZFP62	5.78e-121
g477	ZFP62	7.33e-116
g477	ZFP62	9.02e-103
g477	ZFP62	6.85e-101
g477	ZFP62	6.68e-16
g477	ZFP62	2.77e-11
g477	ZFP26	5.30e-134
g477	ZFP26	1.73e-131
g477	ZFP26	2.25e-112
g477	ZFP26	1.11e-91
g477	ZFP26	5.04e-79
g477	ZFP26	2.46e-75
g477	ZFP26	4.96e-74
g477	ZFP26	1.66e-18
g477	ZFP27	2.94e-133
g477	ZFP27	2.47e-129
g477	ZFP27	5.60e-114
g477	ZFP27	3.93e-97
g477	ZFP27	4.89e-95
g477	ZFP27	2.99e-87
g477	ZFP27	5.01e-74
g477	ZFP27	3.15e-17
g477	ZN184	1.37e-130
g477	ZN184	1.01e-117
g477	ZN184	1.12e-84
g477	ZN184	1.96e-54
g477	ZN184	5.47e-18
g477	ZN184	3.28e-12
g477	ZN184	4.52e-12
g477	ZN184	1.17e-07
g477	ZFP2	5.62e-128
g477	ZFP2	5.03e-118
g477	ZFP2	5.90e-114
g477	ZFP2	5.34e-110
g477	ZFP2	4.07e-100
g477	ZFP2	3.41e-97
g477	ZFP2	9.56e-92
g477	ZFP2	7.62e-66
g477	ZFP2	3.12e-22
g477	ZFP2	4.31e-13
g477	ZN271	1.35e-126
g477	ZN271	5.40e-115
g477	ZN271	7.16e-113
g477	ZN271	5.81e-112
g477	ZN271	1.91e-111
g477	ZN271	1.18e-110
g477	ZN271	1.86e-110
g477	ZN271	3.51e-109
g477	ZN271	7.22e-99
g478	S2539	0.0
g478	S2540	2.68e-100
g478	TPC	2.44e-21
g478	MCAT	5.37e-20
g478	MCAT	1.77e-08
g478	CMC2	1.45e-17
g478	CMC2	2.16e-08
g478	SCMC1	4.14e-16
g478	SCMC1	2.39e-08
g478	S2538	7.96e-16
g478	SCMC3	1.34e-15
g478	SCMC3	6.17e-10
g479	ZN706	9.20e-50
g480	ZN431	0.0
g480	ZN431	0.0
g480	ZN431	0.0
g480	ZN431	0.0
g480	ZN569	0.0
g480	ZN569	0.0
g480	ZN569	0.0
g480	ZN569	0.0
g480	ZN569	4.20e-88
g480	ZFP62	0.0
g480	ZFP62	0.0
g480	ZFP62	0.0
g480	ZFP62	0.0
g480	ZFP62	0.0
g480	ZFP62	0.0
g480	ZFP62	4.16e-140
g480	ZFP26	0.0
g480	ZFP26	0.0
g480	ZFP26	0.0
g480	ZFP26	0.0
g480	ZFP26	0.0
g480	ZFP26	0.0
g480	ZFP26	1.31e-117
g480	ZFP26	1.29e-53
g480	ZFP26	1.11e-21
g480	ZN184	0.0
g480	ZN184	0.0
g480	ZN184	4.73e-111
g480	ZN184	7.50e-62
g480	ZN184	1.31e-08
g480	ZN271	0.0
g480	ZN271	0.0
g480	ZN271	6.12e-180
g480	ZN271	6.11e-160
g480	ZN271	2.23e-125
g480	ZFP27	0.0
g480	ZFP27	0.0
g480	ZFP27	1.52e-180
g480	ZFP27	1.87e-151
g480	ZFP27	1.54e-59
g480	ZN728	0.0
g480	ZN728	3.35e-179
g480	ZN728	2.69e-178
g480	ZN728	5.89e-161
g480	ZN728	1.54e-28
g481	OLF1	2.22e-14
g481	OLF6	1.93e-12
g481	OLF56	9.58e-12
g481	OLF24	2.77e-11
g481	O1009	1.18e-10
g481	OL998	2.27e-10
g481	OL492	1.15e-09
g481	O1019	3.62e-09
g482	PABP2	1.52e-55
g482	EPAB2	3.13e-28
g482	RBM34	1.57e-12
g482	RBM19	1.79e-09
g482	CSTFT	4.87e-09
g482	CSTF2	5.80e-08
g482	DAZP1	4.44e-07
g482	ZCRB1	5.72e-07
g483	METL4	0.0
g484	NDC80	1.09e-146
g485	UFD1	2.42e-12
g486	SMHD1	0.0
g489	EMIL2	0.0
g489	EMIL3	2.90e-34
g489	EMIL1	1.57e-14
g489	EMIL1	1.06e-09
g489	COQA1	4.37e-08
g489	MMRN2	1.25e-07
g489	EMID1	4.85e-06
g490	EMIL2	3.71e-130
g490	EMIL1	9.36e-29
g490	OTOL1	2.49e-07
g490	C1QL4	4.84e-06
g490	C1QT7	5.43e-06
g490	C1QRF	8.66e-06
g491	LPIN2	0.0
g491	LPIN1	0.0
g491	LPIN3	0.0
g494	MYOM1	0.0
g494	MYOM1	0.0
g494	MYOM1	4.60e-44
g494	MYOM1	1.09e-12
g494	MYOM3	0.0
g494	TITIN	1.30e-73
g494	TITIN	3.81e-68
g494	TITIN	4.73e-56
g494	TITIN	3.42e-54
g494	TITIN	1.26e-53
g494	TITIN	1.95e-53
g494	TITIN	6.09e-53
g494	TITIN	1.98e-52
g494	TITIN	2.27e-52
g494	TITIN	3.54e-52
g494	TITIN	4.26e-52
g494	TITIN	9.56e-52
g494	TITIN	1.38e-51
g494	TITIN	1.69e-51
g494	TITIN	5.99e-51
g494	TITIN	8.39e-51
g494	TITIN	1.45e-50
g494	TITIN	2.32e-50
g494	TITIN	2.55e-50
g494	TITIN	1.14e-49
g494	TITIN	1.80e-49
g494	TITIN	3.38e-49
g494	TITIN	5.28e-49
g494	TITIN	5.37e-49
g494	TITIN	7.20e-49
g494	TITIN	1.14e-48
g494	TITIN	4.79e-48
g494	TITIN	8.13e-48
g494	TITIN	2.41e-47
g494	TITIN	2.43e-47
g494	TITIN	1.32e-46
g494	TITIN	3.32e-46
g494	TITIN	3.41e-46
g494	TITIN	4.28e-46
g494	TITIN	5.46e-46
g494	TITIN	1.82e-45
g494	TITIN	3.30e-45
g494	TITIN	4.58e-45
g494	TITIN	1.19e-44
g494	TITIN	1.44e-44
g494	TITIN	1.50e-44
g494	TITIN	1.75e-44
g494	TITIN	1.76e-44
g494	TITIN	3.28e-44
g494	TITIN	6.65e-44
g494	TITIN	7.67e-44
g494	TITIN	9.31e-44
g494	TITIN	9.55e-44
g494	TITIN	1.10e-43
g494	TITIN	1.81e-43
g494	TITIN	3.34e-43
g494	TITIN	9.25e-43
g494	TITIN	1.56e-42
g494	TITIN	2.16e-42
g494	TITIN	2.62e-42
g494	TITIN	2.81e-42
g494	TITIN	5.14e-42
g494	TITIN	7.77e-41
g494	TITIN	9.11e-41
g494	TITIN	3.11e-40
g494	TITIN	3.59e-40
g494	TITIN	6.24e-40
g494	TITIN	1.76e-39
g494	TITIN	3.77e-39
g494	TITIN	6.25e-39
g494	TITIN	4.32e-38
g494	TITIN	4.50e-38
g494	TITIN	4.07e-37
g494	TITIN	5.37e-36
g494	TITIN	1.70e-35
g494	TITIN	4.17e-34
g494	TITIN	1.14e-33
g494	TITIN	2.04e-33
g494	TITIN	1.68e-32
g494	TITIN	8.52e-29
g494	TITIN	9.22e-27
g494	TITIN	3.44e-26
g494	TITIN	1.36e-20
g494	TITIN	9.34e-20
g494	TITIN	1.22e-16
g494	TITIN	1.13e-14
g494	TITIN	3.15e-13
g494	TITIN	4.94e-12
g494	TITIN	3.89e-11
g494	TITIN	7.67e-11
g494	TITIN	2.01e-10
g494	TITIN	2.06e-10
g494	TITIN	2.08e-10
g494	TITIN	2.22e-10
g494	TITIN	2.96e-10
g494	TITIN	1.28e-09
g494	TITIN	4.33e-09
g494	TITIN	1.39e-08
g494	TITIN	3.70e-08
g494	TITIN	7.24e-08
g494	TITIN	7.43e-08
g494	TITIN	8.42e-08
g494	TITIN	9.63e-08
g494	TITIN	1.31e-07
g494	TITIN	1.67e-07
g494	TITIN	2.59e-07
g494	TITIN	3.65e-07
g494	TITIN	4.86e-07
g494	TITIN	1.34e-06
g494	TITIN	1.72e-06
g494	TITIN	3.57e-06
g494	TITIN	3.63e-06
g494	TITIN	4.05e-06
g494	TITIN	6.99e-06
g494	TITIN	8.69e-06
g494	IGFN1	5.97e-39
g494	IGFN1	3.69e-25
g494	IGFN1	1.36e-08
g494	IGFN1	4.12e-06
g494	MYPC3	4.31e-29
g494	MYPC3	7.71e-16
g494	MYPC3	5.78e-11
g494	MYPC3	2.13e-09
g494	MYPC3	2.65e-09
g494	SDK2	2.36e-26
g494	SDK2	1.52e-21
g494	SDK2	5.63e-12
g494	SDK2	1.84e-08
g494	SDK2	3.22e-07
g494	PTPRD	1.81e-23
g494	PTPRD	3.80e-06
g494	MYPC2	2.64e-23
g494	MYPC2	1.17e-16
g494	MYPC2	3.90e-06
g495	RL28	3.52e-26
g496	ML12B	9.13e-126
g496	MYL9	1.08e-112
g496	MLRV	8.03e-63
g496	MLRS	5.55e-62
